,기기,application,Format,Format_profile,Codec_ID,Overall_bitrate_mode,Overall_bitrate,Frame_rate(FPS),Writing_application,Movie_name,Recorded_date,Encoded_date,Tagged_date,Writing_library,Copyright,Video_ID,Video_Format,Video_Format_Info,Video_Format_profile,Video_Format_settings,Video_Format_settings_CABAC,Video_Format_settings_Reference_frames,Video_Format_settings_GOP,Video_Codec_ID,Video_Codec_ID_Info,Video_Duration_FirstFrame,Video_Duration_LastFrame,Video_Source_duration,Video_Source_Duration_FirstFrame,Video_Source_Duration_LastFrame,Video_Bitrate_mode,Video_Bitrate,Video_Maximum_bitrate,Video_Width(Pixels),Video_Height(Pixels),Video_Display_aspect_ratio,Video_Rotation,Video_Frame_rate_mode,Video_Frame_rate,Video_Minimum_frame_rate,Video_Maximum_frame_rate,Video_Color_space,Video_Chroma_subsampling,Video_Bit_depth,Video_Scan_type,Video_Bits/(Pixel*Frame),Video_Stream_size,Video_Source_stream_size,Video_Title,Video_Writing_library,Video_Encoding_settings,Video_Encoded_date,Video_Tagged_date,Video_Color_range,Video_Color_range_Original,Video_Color_primaries,Video_Transfer_characteristics,Video_Transfer_characteristics_Original,Video_Matrix_coefficients,Video_Metas,Video_Codec_configuration_box,Audio_ID,Audio_Format,Audio_Format_Info,Audio_Codec_ID,Audio_Duration_LastFrame,Audio_Source_duration,Audio_Bitrate_mode,Audio_Bitrate,Audio_Normal_bitrate,Audio_Channel(s),Audio_Channel_layout,Audio_Sampling_rate,Audio_Frame_rate,Audio_Compression_mode,Audio_Stream_size,Audio_Source_stream_size,Audio_Title,Audio_Encoded_date,Audio_Tagged_date,Audio_Default,Audio_Alternate_group,BOX_Sequence
iOS_세션_원본(0602_2).mp4,iOS,Session,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,Variable,862,30,no value,no value,NA,2023-06-02 01:28:18 UTC,2023-06-02 01:28:19 UTC,no value,no value,2, AVC,Advanced Video Codec,Main L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,704,0,568,320,16:09,90,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.129,843 KiB (82%),NA,Core Media Video,no value,NA,2023-06-02 01:28:18 UTC,2023-06-02 01:28:19 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,3 4,avcC,1,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,9s 868ms,Variable,150,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,179 KiB (17%),180 KiB (17%),Core Media Audio,2023-06-02 01:28:18 UTC,2023-06-02 01:28:19 UTC,no value,0,ftyp mdat moov
iOS_세션_원본(0602_1).mp4,iOS,Session,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,no value,825,30,no value,no value,NA,2023-06-02 01:27:30 UTC,2023-06-02 01:27:31 UTC,no value,no value,2, AVC,Advanced Video Codec,Main L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,693,0,568,320,16:09,90,Variable,30,28.571,30,YUV,4:02:00,8 bits,Progressive,0.127,2.05 MiB (84%),NA,Core Media Video,no value,NA,2023-06-02 01:27:30 UTC,2023-06-02 01:27:31 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,3 4,avcC,1,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,24s 892ms,Constant,128,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,381 KiB (15%),382 KiB (15%),Core Media Audio,2023-06-02 01:27:30 UTC,2023-06-02 01:27:31 UTC,no value,0,ftyp mdat moov
iOS_세션_원본(10).mp4,iOS,Session,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,no value,828,30,no value,no value,NA,2023-06-07 01:58:11 UTC,2023-06-07 01:58:12 UTC,no value,no value,2, AVC,Advanced Video Codec,Main L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,692,0,568,320,16:09,90,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.127,842 KiB (84%),NA,Core Media Video,no value,NA,2023-06-07 01:58:11 UTC,2023-06-07 01:58:12 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,3 4,avcC,1,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,10s 31ms,Constant,128,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,156 KiB (16%),157 KiB (16%),Core Media Audio,2023-06-07 01:58:11 UTC,2023-06-07 01:58:12 UTC,no value,0,ftyp mdat moov
iOS_세션_원본(9).mp4,iOS,Session,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,Variable,874,30,no value,no value,NA,2023-06-07 01:57:54 UTC,2023-06-07 01:57:55 UTC,no value,no value,2, AVC,Advanced Video Codec,Main L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,700,0,568,320,16:09,180,Variable,30,28.571,31.579,YUV,4:02:00,8 bits,Progressive,0.128,1.58 MiB (80%),NA,Core Media Video,no value,NA,2023-06-07 01:57:54 UTC,2023-06-07 01:57:55 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,3 4,avcC,1,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,19s 17ms,Variable,168,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,389 KiB (19%),390 KiB (19%),Core Media Audio,2023-06-07 01:57:54 UTC,2023-06-07 01:57:55 UTC,no value,0,ftyp mdat moov
iOS_세션_원본(8).mp4,iOS,Session,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,Variable,879,30,no value,no value,NA,2023-06-07 01:57:41 UTC,2023-06-07 01:57:41 UTC,no value,no value,2, AVC,Advanced Video Codec,Main L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,704,0,568,320,16:09,90,Variable,30,28.571,30,YUV,4:02:00,8 bits,Progressive,0.129,982 KiB (80%),NA,Core Media Video,no value,NA,2023-06-07 01:57:41 UTC,2023-06-07 01:57:41 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,3 4,avcC,1,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,11s 494ms,Variable,168,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,234 KiB (19%),235 KiB (19%),Core Media Audio,2023-06-07 01:57:41 UTC,2023-06-07 01:57:41 UTC,no value,0,ftyp mdat moov
iOS_세션_원본(7).mp4,iOS,Session,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,no value,836,30,no value,no value,NA,2023-06-07 01:57:25 UTC,2023-06-07 01:57:25 UTC,no value,no value,2, AVC,Advanced Video Codec,Main L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,703,0,568,320,16:09,90,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.129,819 KiB (84%),NA,Core Media Video,no value,NA,2023-06-07 01:57:25 UTC,2023-06-07 01:57:25 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,3 4,avcC,1,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,9s 590ms,Constant,128,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,145 KiB (15%),146 KiB (15%),Core Media Audio,2023-06-07 01:57:25 UTC,2023-06-07 01:57:25 UTC,no value,0,ftyp mdat moov
iOS_세션_원본(6).mp4,iOS,Session,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,Variable,847,30,no value,no value,NA,2023-06-07 01:57:03 UTC,2023-06-07 01:57:04 UTC,no value,no value,2, AVC,Advanced Video Codec,Main L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,700,0,568,320,16:09,90,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.128,2.63 MiB (83%),NA,Core Media Video,no value,NA,2023-06-07 01:57:03 UTC,2023-06-07 01:57:04 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,3 4,avcC,1,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,31s 533ms,Variable,141,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,541 KiB (17%),542 KiB (17%),Core Media Audio,2023-06-07 01:57:03 UTC,2023-06-07 01:57:04 UTC,no value,0,ftyp mdat moov
iOS_세션_원본(5).mp4,iOS,Session,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,Variable,867,30,no value,no value,NA,2023-06-07 01:56:39 UTC,2023-06-07 01:56:43 UTC,no value,no value,2, AVC,Advanced Video Codec,Main L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,703,0,568,320,16:09,90,Variable,30,28.571,30,YUV,4:02:00,8 bits,Progressive,0.129,7.57 MiB (81%),NA,Core Media Video,no value,NA,2023-06-07 01:56:39 UTC,2023-06-07 01:56:43 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,3 4,avcC,1,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,1min 30s,Variable,159,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,1.71 MiB (18%),1.71 MiB (18%),Core Media Audio,2023-06-07 01:56:39 UTC,2023-06-07 01:56:43 UTC,no value,0,ftyp mdat moov
iOS_세션_원본(4).mp4,iOS,Session,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,Variable,865,30,no value,no value,NA,2023-06-07 01:56:11 UTC,2023-06-07 01:56:12 UTC,no value,no value,2, AVC,Advanced Video Codec,Main L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,699,0,568,320,16:09,90,Variable,30,28.571,31.579,YUV,4:02:00,8 bits,Progressive,0.128,3.27 MiB (81%),NA,Core Media Video,no value,NA,2023-06-07 01:56:11 UTC,2023-06-07 01:56:12 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,3 4,avcC,1,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,39s 311ms,Variable,160,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,767 KiB (19%),768 KiB (19%),Core Media Audio,2023-06-07 01:56:11 UTC,2023-06-07 01:56:12 UTC,no value,0,ftyp mdat moov
iOS_세션_원본(3).mp4,iOS,Session,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,no value,821,30,no value,no value,NA,2023-06-07 01:55:50 UTC,2023-06-07 01:55:52 UTC,no value,no value,2, AVC,Advanced Video Codec,Main L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,687,0,568,320,16:09,270,Variable,30,28.571,30,YUV,4:02:00,8 bits,Progressive,0.126,3.49 MiB (84%),NA,Core Media Video,no value,NA,2023-06-07 01:55:50 UTC,2023-06-07 01:55:52 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,NA,avcC,1,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,42s 609ms,Constant,128,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,666 KiB (16%),667 KiB (16%),Core Media Audio,2023-06-07 01:55:50 UTC,2023-06-07 01:55:52 UTC,no value,0,ftyp mdat moov
iOS_세션_원본(2).mp4,iOS,Session,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,Variable,871,30,no value,no value,NA,2023-06-07 01:55:26 UTC,2023-06-07 01:55:28 UTC,no value,no value,2, AVC,Advanced Video Codec,Main L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,699,0,568,320,16:09,90,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.128,4.16 MiB (80%),NA,Core Media Video,no value,NA,2023-06-07 01:55:26 UTC,2023-06-07 01:55:28 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,3 4,avcC,1,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,50s 16ms,Variable,165,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,1 008 KiB (19%),1 009 KiB (19%),Core Media Audio,2023-06-07 01:55:26 UTC,2023-06-07 01:55:28 UTC,no value,0,ftyp mdat moov
iOS_세션_원본(1).mp4,iOS,Session,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,Variable,839,29.97,no value,no value,NA,2023-06-07 01:53:56 UTC,2023-06-07 01:53:57 UTC,no value,no value,2, AVC,Advanced Video Codec,Main L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,697,0,568,320,16:09,0,Constant,29.97,0,0,YUV,4:02:00,8 bits,Progressive,0.128,3.69 MiB (83%),NA,Core Media Video,no value,NA,2023-06-07 01:53:56 UTC,2023-06-07 01:53:57 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,NA,avcC,1,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,44s 416ms,Variable,137,0,2,L R,48,46.875 fps (1024 SPF),Lossy,742 KiB (16%),743 KiB (16%),Core Media Audio,2023-06-07 01:53:56 UTC,2023-06-07 01:53:57 UTC,no value,0,ftyp mdat moov
iOS_밴드_원본(0604_7).mp4,iOS,Band,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,no value,1423,30,no value,no value,NA,2023-06-04 07:31:28 UTC,2023-06-04 07:31:29 UTC,no value,no value,1, AVC,Advanced Video Codec,High L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,1291,0,432,768,0.562,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.13,956 KiB (91%),NA,Core Media Video,no value,NA,2023-06-04 07:31:28 UTC,2023-06-04 07:31:29 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,NA,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,6s 130ms,Constant,132,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,92.5 KiB (9%),93.0 KiB (9%),Core Media Audio,2023-06-04 07:31:28 UTC,2023-06-04 07:31:29 UTC,no value,0,ftyp moov mdat
iOS_밴드_원본(0604_6).mp4,iOS,Band,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,no value,1384,30,no value,no value,NA,2023-06-04 07:31:10 UTC,2023-06-04 07:31:13 UTC,no value,no value,1, AVC,Advanced Video Codec,High L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,1251,0,768,432,16:09,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.126,1.89 MiB (90%),NA,Core Media Video,no value,NA,2023-06-04 07:31:10 UTC,2023-06-04 07:31:13 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,NA,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,12s 748ms,Constant,132,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,198 KiB (9%),198 KiB (9%),Core Media Audio,2023-06-04 07:31:10 UTC,2023-06-04 07:31:13 UTC,no value,0,ftyp moov mdat
iOS_밴드_원본(0604_5).mp4,iOS,Band,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,no value,1388,29.875,no value,no value,NA,2023-06-04 07:30:39 UTC,2023-06-04 07:30:44 UTC,no value,no value,1, AVC,Advanced Video Codec,High L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,1248,0,432,768,0.562,0,Variable,29.875,15,30,YUV,4:02:00,8 bits,Progressive,0.126,2.38 MiB (90%),NA,Core Media Video,no value,NA,2023-06-04 07:30:39 UTC,2023-06-04 07:30:44 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,NA,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,16s 68ms,Constant,132,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,263 KiB (10%),263 KiB (10%),Core Media Audio,2023-06-04 07:30:39 UTC,2023-06-04 07:30:44 UTC,no value,0,ftyp moov mdat
iOS_밴드_원본(0604_4).mp4,iOS,Band,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,no value,1397,30,no value,no value,NA,2023-06-04 07:30:03 UTC,2023-06-04 07:30:09 UTC,no value,no value,1, AVC,Advanced Video Codec,High L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,1263,0,432,768,0.562,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.127,2.74 MiB (90%),NA,Core Media Video,no value,NA,2023-06-04 07:30:03 UTC,2023-06-04 07:30:09 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,NA,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,18s 228ms,Constant,132,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,284 KiB (9%),285 KiB (9%),Core Media Audio,2023-06-04 07:30:03 UTC,2023-06-04 07:30:09 UTC,no value,0,ftyp moov mdat
iOS_밴드_원본(0604_3).mp4,iOS,Band,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,no value,1387,30,no value,no value,NA,2023-06-04 07:29:45 UTC,2023-06-04 07:29:50 UTC,no value,no value,1, AVC,Advanced Video Codec,High L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,1253,0,432,768,0.562,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.126,2.50 MiB (90%),NA,Core Media Video,no value,NA,2023-06-04 07:29:45 UTC,2023-06-04 07:29:50 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,NA,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,16s 834ms,Constant,132,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,263 KiB (9%),264 KiB (9%),Core Media Audio,2023-06-04 07:29:45 UTC,2023-06-04 07:29:50 UTC,no value,0,ftyp moov mdat
iOS_밴드_원본(0604_2).mp4,iOS,Band,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,no value,1394,30,no value,no value,NA,2023-06-04 07:29:17 UTC,2023-06-04 07:29:24 UTC,no value,no value,1, AVC,Advanced Video Codec,High L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,1261,0,432,768,0.562,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.127,3.33 MiB (90%),NA,Core Media Video,no value,NA,2023-06-04 07:29:17 UTC,2023-06-04 07:29:24 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,NA,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,22s 221ms,Constant,132,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,345 KiB (9%),346 KiB (9%),Core Media Audio,2023-06-04 07:29:17 UTC,2023-06-04 07:29:24 UTC,no value,0,ftyp moov mdat
iOS_밴드_원본(0604_1).mp4,iOS,Band,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,no value,1393,30,no value,no value,NA,2023-06-04 07:28:17 UTC,2023-06-04 07:28:28 UTC,no value,no value,1, AVC,Advanced Video Codec,High L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,1258,0,432,768,0.562,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.126,5.17 MiB (90%),NA,Core Media Video,no value,NA,2023-06-04 07:28:17 UTC,2023-06-04 07:28:28 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,NA,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,34s 551ms,Constant,132,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,555 KiB (9%),555 KiB (9%),Core Media Audio,2023-06-04 07:28:17 UTC,2023-06-04 07:28:28 UTC,no value,0,ftyp moov mdat
iOS_밴드_원본(0602_4).mp4,iOS,Band,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,no value,1366,23.976,no value,no value,NA,2023-06-02 02:00:51 UTC,2023-06-02 02:00:52 UTC,no value,no value,1, AVC,Advanced Video Codec,High L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,1233,0,768,432,16:09,0,Variable,23.976,15,30,YUV,4:02:00,8 bits,Progressive,0.155,3.46 MiB (90%),NA,Core Media Video,no value,NA,2023-06-02 02:00:51 UTC,2023-06-02 02:00:52 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,NA,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,23s 591ms,Constant,132,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,366 KiB (9%),367 KiB (9%),Core Media Audio,2023-06-02 02:00:51 UTC,2023-06-02 02:00:52 UTC,no value,0,ftyp moov mdat
iOS_밴드_원본(0602_3).mp4,iOS,Band,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,no value,1394,30,no value,no value,NA,2023-06-02 02:00:11 UTC,2023-06-02 02:00:26 UTC,no value,no value,1, AVC,Advanced Video Codec,High L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,1260,0,432,768,0.562,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.127,6.91 MiB (90%),NA,Core Media Video,no value,NA,2023-06-02 02:00:11 UTC,2023-06-02 02:00:26 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,NA,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,46s 92ms,Constant,132,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,724 KiB (9%),725 KiB (9%),Core Media Audio,2023-06-02 02:00:11 UTC,2023-06-02 02:00:26 UTC,no value,0,ftyp moov mdat
iOS_밴드_원본(0602_2).mp4,iOS,Band,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,no value,1402,30,no value,no value,NA,2023-06-02 01:59:58 UTC,2023-06-02 02:00:01 UTC,no value,no value,1, AVC,Advanced Video Codec,High L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,1267,0,432,768,0.562,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.127,1.48 MiB (90%),NA,Core Media Video,no value,NA,2023-06-02 01:59:58 UTC,2023-06-02 02:00:01 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,NA,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,9s 868ms,Constant,132,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,154 KiB (9%),155 KiB (9%),Core Media Audio,2023-06-02 01:59:58 UTC,2023-06-02 02:00:01 UTC,no value,0,ftyp moov mdat
iOS_밴드_원본(0602_1).mp4,iOS,Band,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,no value,1387,29.97,no value,no value,NA,2023-06-02 01:59:27 UTC,2023-06-02 01:59:35 UTC,no value,no value,1, AVC,Advanced Video Codec,High L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,1254,0,432,768,0.562,0,Variable,29.97,15,30,YUV,4:02:00,8 bits,Progressive,0.126,3.72 MiB (90%),NA,Core Media Video,no value,NA,2023-06-02 01:59:27 UTC,2023-06-02 01:59:35 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,NA,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,24s 892ms,Constant,132,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,389 KiB (9%),390 KiB (9%),Core Media Audio,2023-06-02 01:59:27 UTC,2023-06-02 01:59:35 UTC,no value,0,ftyp moov mdat
iOS_밴드_원본(10).mp4,iOS,Band,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,no value,1373,30,no value,no value,NA,2023-06-07 02:20:10 UTC,2023-06-07 02:20:14 UTC,no value,no value,1, AVC,Advanced Video Codec,High L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,1237,0,432,768,0.562,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.124,1.47 MiB (90%),NA,Core Media Video,no value,NA,2023-06-07 02:20:10 UTC,2023-06-07 02:20:14 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,NA,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,10s 31ms,Constant,132,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,158 KiB (9%),158 KiB (9%),Core Media Audio,2023-06-07 02:20:10 UTC,2023-06-07 02:20:14 UTC,no value,0,ftyp moov mdat
iOS_밴드_원본(9).mp4,iOS,Band,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,no value,1388,29.97,no value,no value,NA,2023-06-07 02:19:42 UTC,2023-06-07 02:19:47 UTC,no value,no value,1, AVC,Advanced Video Codec,High L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,1256,0,768,432,16:09,0,Variable,29.97,15,30,YUV,4:02:00,8 bits,Progressive,0.126,2.84 MiB (90%),NA,Core Media Video,no value,NA,2023-06-07 02:19:42 UTC,2023-06-07 02:19:47 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,NA,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,19s 17ms,Constant,132,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,295 KiB (9%),296 KiB (9%),Core Media Audio,2023-06-07 02:19:42 UTC,2023-06-07 02:19:47 UTC,no value,0,ftyp moov mdat
iOS_밴드_원본(8).mp4,iOS,Band,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,no value,1403,29.913,no value,no value,NA,2023-06-07 02:19:34 UTC,2023-06-07 02:19:37 UTC,no value,no value,1, AVC,Advanced Video Codec,High L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,1269,0,432,768,0.562,0,Variable,29.913,15,30,YUV,4:02:00,8 bits,Progressive,0.128,1.73 MiB (90%),NA,Core Media Video,no value,NA,2023-06-07 02:19:34 UTC,2023-06-07 02:19:37 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,NA,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,11s 494ms,Constant,132,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,179 KiB (9%),179 KiB (9%),Core Media Audio,2023-06-07 02:19:34 UTC,2023-06-07 02:19:37 UTC,no value,0,ftyp moov mdat
iOS_밴드_원본(7).mp4,iOS,Band,MPEG4,Base Media Version 2,mp42 isom mp41 mp42,no value,1401,30,no value,no value,NA,2023-06-07 02:19:31 UTC,2023-06-07 02:19:34 UTC,no value,no value,1, AVC,Advanced Video Codec,High L3,CABAC 2 Ref Frames,Yes,2,0,avc1,Advanced Video Coding,no value,no value,NA,0,0,no value,1267,0,432,768,0.562,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.127,1.44 MiB (90%),NA,Core Media Video,no value,NA,2023-06-07 02:19:31 UTC,2023-06-07 02:19:34 UTC,Limited,no value,BT.709,BT.709,no value,BT.709,NA,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,9s 590ms,Constant,132,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,149 KiB (9%),150 KiB (9%),Core Media Audio,2023-06-07 02:19:31 UTC,2023-06-07 02:19:34 UTC,no value,0,ftyp moov mdat
